 11005,0,6,-1,  3.34, 10.26,2.14,  0.00,  0.00,0.00,  0.8000975366,  0.7999312554, -1.58,  6.92,  1.70
 11005,1,6, 1,  3.34, 10.26,2.14, -4.89, 20.30,2.19,  0.8000975366,  0.8003968742, -1.58,  6.92,  1.70
 11005,1,6, 2,  3.34, 10.26,2.14,  0.28, 22.75,2.15,  0.8000975366,  0.7997405688, -1.58,  6.92,  1.70
 11005,1,6, 3,  3.34, 10.26,2.14,  4.79,  2.34,2.14,  0.8000975366,  0.8002817137, -1.58,  6.92,  1.70
 11005,1,6, 4,  3.34, 10.26,2.14, -5.64,  6.03,2.28,  0.8000975366,  0.7997786903, -1.58,  6.92,  1.70
 11005,1,6, 5,  3.34, 10.26,2.14, -5.93, 13.03,2.14,  0.8000975366,  0.7996127919, -1.58,  6.92,  1.70
  9005,0,4,-1, -5.64,  6.03,2.28,  0.00,  0.00,0.00,  0.7998286587,  0.7999812415, -1.58,  6.92,  1.70
  9005,1,4, 1, -5.64,  6.03,2.28, -4.89, 20.30,2.19,  0.7998286587,  0.8004468767, -1.58,  6.92,  1.70
  9005,1,4, 2, -5.64,  6.03,2.28,  0.28, 22.75,2.15,  0.7998286587,  0.7997905836, -1.58,  6.92,  1.70
  9005,1,4, 3, -5.64,  6.03,2.28,  4.79,  2.34,2.14,  0.7998286587,  0.8003317273, -1.58,  6.92,  1.70
  9005,1,4, 5, -5.64,  6.03,2.28, -5.93, 13.03,2.14,  0.7998286587,  0.7996627791, -1.58,  6.92,  1.70
  9005,1,4, 6, -5.64,  6.03,2.28,  3.34, 10.26,2.14,  0.7998286587,  0.8001475716, -1.58,  6.92,  1.70
  7005,0,2,-1,  0.28, 22.75,2.15,  0.00,  0.00,0.00,  0.7998405240,  0.8000312795, -1.58,  6.92,  1.70
  7005,1,2, 1,  0.28, 22.75,2.15, -4.89, 20.30,2.19,  0.7998405240,  0.8004968539, -1.58,  6.92,  1.70
  7005,1,2, 3,  0.28, 22.75,2.15,  4.79,  2.34,2.14,  0.7998405240,  0.8003817655, -1.58,  6.92,  1.70
  7005,1,2, 4,  0.28, 22.75,2.15, -5.64,  6.03,2.28,  0.7998405240,  0.7998787155, -1.58,  6.92,  1.70
  7005,1,2, 5,  0.28, 22.75,2.15, -5.93, 13.03,2.14,  0.7998405240,  0.7997127944, -1.58,  6.92,  1.70
  7005,1,2, 6,  0.28, 22.75,2.15,  3.34, 10.26,2.14,  0.7998405240,  0.8001975814, -1.58,  6.92,  1.70
  6005,0,1,-1, -4.89, 20.30,2.19,  0.00,  0.00,0.00,  0.8005468320,  0.8000812781, -1.58,  6.92,  1.70
  6005,1,1, 2, -4.89, 20.30,2.19,  0.28, 22.75,2.15,  0.8005468320,  0.7998905436, -1.58,  6.92,  1.70
  6005,1,1, 3, -4.89, 20.30,2.19,  4.79,  2.34,2.14,  0.8005468320,  0.8004317550, -1.58,  6.92,  1.70
  6005,1,1, 4, -4.89, 20.30,2.19, -5.64,  6.03,2.28,  0.8005468320,  0.7999287058, -1.58,  6.92,  1.70
  6005,1,1, 5, -4.89, 20.30,2.19, -5.93, 13.03,2.14,  0.8005468320,  0.7997627765, -1.58,  6.92,  1.70
  6005,1,1, 6, -4.89, 20.30,2.19,  3.34, 10.26,2.14,  0.8005468320,  0.8002475732, -1.58,  6.92,  1.70
  8005,0,3,-1,  4.79,  2.34,2.14,  0.00,  0.00,0.00,  0.8004816926,  0.8001312497, -1.58,  6.92,  1.70
  8005,1,3, 1,  4.79,  2.34,2.14, -4.89, 20.30,2.19,  0.8004816926,  0.8005969010, -1.58,  6.92,  1.70
  8005,1,3, 2,  4.79,  2.34,2.14,  0.28, 22.75,2.15,  0.8004816926,  0.7999405916, -1.58,  6.92,  1.70
  8005,1,3, 4,  4.79,  2.34,2.14, -5.64,  6.03,2.28,  0.8004816926,  0.7999786989, -1.58,  6.92,  1.70
  8005,1,3, 5,  4.79,  2.34,2.14, -5.93, 13.03,2.14,  0.8004816926,  0.7998128061, -1.58,  6.92,  1.70
  8005,1,3, 6,  4.79,  2.34,2.14,  3.34, 10.26,2.14,  0.8004816926,  0.8002975662, -1.58,  6.92,  1.70
 10005,0,5,-1, -5.93, 13.03,2.14,  0.00,  0.00,0.00,  0.7998627527,  0.8001812610, -1.58,  6.92,  1.70
 10005,1,5, 1, -5.93, 13.03,2.14, -4.89, 20.30,2.19,  0.7998627527,  0.8006468547, -1.58,  6.92,  1.70
 10005,1,5, 2, -5.93, 13.03,2.14,  0.28, 22.75,2.15,  0.7998627527,  0.7999905566, -1.58,  6.92,  1.70
 10005,1,5, 3, -5.93, 13.03,2.14,  4.79,  2.34,2.14,  0.7998627527,  0.8005317358, -1.58,  6.92,  1.70
 10005,1,5, 4, -5.93, 13.03,2.14, -5.64,  6.03,2.28,  0.7998627527,  0.8000286780, -1.58,  6.92,  1.70
 10005,1,5, 6, -5.93, 13.03,2.14,  3.34, 10.26,2.14,  0.7998627527,  0.8003475639, -1.58,  6.92,  1.70
 11006,0,6,-1,  3.34, 10.26,2.14,  0.00,  0.00,0.00,  1.0000962887,  0.9999295590, -1.58,  6.91,  1.70
 11006,1,6, 1,  3.34, 10.26,2.14, -4.89, 20.30,2.19,  1.0000962887,  1.0003955392, -1.58,  6.91,  1.70
 11006,1,6, 2,  3.34, 10.26,2.14,  0.28, 22.75,2.15,  1.0000962887,  0.9997406740, -1.58,  6.91,  1.70
 11006,1,6, 3,  3.34, 10.26,2.14,  4.79,  2.34,2.14,  1.0000962887,  1.0002823764, -1.58,  6.91,  1.70
 11006,1,6, 4,  3.34, 10.26,2.14, -5.64,  6.03,2.28,  1.0000962887,  0.9997784234, -1.58,  6.91,  1.70
 11006,1,6, 5,  3.34, 10.26,2.14, -5.93, 13.03,2.14,  1.0000962887,  0.9996110351, -1.58,  6.91,  1.70
  9006,0,4,-1, -5.64,  6.03,2.28,  0.00,  0.00,0.00,  0.9998283961,  0.9999795551, -1.58,  6.91,  1.70
  9006,1,4, 1, -5.64,  6.03,2.28, -4.89, 20.30,2.19,  0.9998283961,  1.0004455423, -1.58,  6.91,  1.70
  9006,1,4, 2, -5.64,  6.03,2.28,  0.28, 22.75,2.15,  0.9998283961,  0.9997906945, -1.58,  6.91,  1.70
  9006,1,4, 3, -5.64,  6.03,2.28,  4.79,  2.34,2.14,  0.9998283961,  1.0003323809, -1.58,  6.91,  1.70
  9006,1,4, 5, -5.64,  6.03,2.28, -5.93, 13.03,2.14,  0.9998283961,  0.9996610272, -1.58,  6.91,  1.70
  9006,1,4, 6, -5.64,  6.03,2.28,  3.34, 10.26,2.14,  0.9998283961,  1.0001463236, -1.58,  6.91,  1.70
